program,sample_method,site,sample_id,latitude_wgs84,longitude_wgs84,sample_date,sav_incidence,sav_mass_fresh_g,species_code,species_incidence,species_rake_cover_percent,species_mass_fresh_estimated_g
DSRS,rake_handle,FI,DSRS_734,38.27519204,-121.6997218,2018-10-15,1,1240,CERDEM,0,0,0
DSRS,rake_handle,FI,DSRS_734,38.27519204,-121.6997218,2018-10-15,1,1240,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_734,38.27519204,-121.6997218,2018-10-15,1,1240,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_734,38.27519204,-121.6997218,2018-10-15,1,1240,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_734,38.27519204,-121.6997218,2018-10-15,1,1240,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_734,38.27519204,-121.6997218,2018-10-15,1,1240,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_734,38.27519204,-121.6997218,2018-10-15,1,1240,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,EGEDEN,1,10,14.600000000000001
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,ELOCAN,1,40,58.400000000000006
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,CERDEM,1,50,73
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_735,38.27581616,-121.700318,2018-10-15,1,146,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,EGEDEN,0,0,0
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,CERDEM,1,20,128.4
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,MYRSPI,1,80,513.6
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_736,38.27592161,-121.6975401,2018-10-15,1,642,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,EGEDEN,0,0,NA
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,ELOCAN,1,30,NA
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,CERDEM,0,0,NA
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,POTCRI,0,0,NA
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,MYRSPI,1,70,NA
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,STUPEC,0,0,NA
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,NAJGUA,0,0,NA
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,POTNOD,0,0,NA
DSRS,rake_handle,FI,DSRS_797,38.26824651,-121.697072,2018-12-11,1,NA,CABCAR,0,0,NA
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,EGEDEN,1,20,110.4
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,CERDEM,1,10,55.2
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,POTCRI,1,70,386.4
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_798,38.26907015,-121.6958762,2018-12-11,1,552,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,EGEDEN,1,10,46.800000000000004
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,ELOCAN,1,30,140.4
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,CERDEM,1,60,280.8
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_799,38.26923679,-121.6988868,2018-12-11,1,468,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,EGEDEN,1,100,3814
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,CERDEM,0,0,0
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_800,38.27029261,-121.6960207,2018-12-11,1,3814,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,EGEDEN,1,30,238.2
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,CERDEM,1,70,555.8
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_801,38.27037899,-121.6981903,2018-12-11,1,794,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,EGEDEN,1,10,15.4
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,ELOCAN,1,50,77
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,CERDEM,1,40,61.6
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_802,38.27078195,-121.7004104,2018-12-11,1,154,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,EGEDEN,0,0,0
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,CERDEM,0,0,0
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,MYRSPI,1,100,688
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_803,38.27109262,-121.7012355,2018-12-11,1,688,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,EGEDEN,1,50,1188
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,CERDEM,1,50,1188
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_804,38.2717439,-121.6967628,2018-12-11,1,2376,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,EGEDEN,1,30,639.6
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,CERDEM,1,70,1492.3999999999999
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_805,38.27205713,-121.6973894,2018-12-11,1,2132,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,EGEDEN,1,20,287.6
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,CERDEM,0,0,0
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,POTCRI,1,80,1150.4
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_806,38.27232158,-121.6979905,2018-12-11,1,1438,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,EGEDEN,1,10,73
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,CERDEM,1,70,510.99999999999994
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,MYRSPI,1,20,146
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_807,38.2724761,-121.6967986,2018-12-11,1,730,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,EGEDEN,1,10,107.2
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,CERDEM,1,80,857.6
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,MYRSPI,1,10,107.2
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_808,38.27315461,-121.6968411,2018-12-11,1,1072,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,EGEDEN,1,80,870.4000000000001
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,CERDEM,1,20,217.60000000000002
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_809,38.27327209,-121.6977553,2018-12-11,1,1088,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,EGEDEN,1,40,172
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,CERDEM,0,0,0
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,MYRSPI,1,60,258
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_810,38.27328462,-121.6996659,2018-12-11,1,430,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,EGEDEN,1,40,236.8
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,ELOCAN,1,50,296
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,CERDEM,1,10,59.2
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_811,38.27403911,-121.6999763,2018-12-11,1,592,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,EGEDEN,1,100,NA
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,ELOCAN,0,0,NA
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,CERDEM,0,0,NA
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,POTCRI,0,0,NA
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,MYRSPI,0,0,NA
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,STUPEC,0,0,NA
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,NAJGUA,0,0,NA
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,POTNOD,0,0,NA
DSRS,rake_handle,FI,DSRS_812,38.2740537,-121.7028851,2018-12-11,1,NA,CABCAR,0,0,NA
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,EGEDEN,1,90,1591.2
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,CERDEM,1,10,176.8
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_813,38.27487378,-121.7008685,2018-12-11,1,1768,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,EGEDEN,1,80,561.6
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,ELOCAN,0,0,0
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,CERDEM,1,20,140.4
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_814,38.2751376,-121.7002972,2018-12-11,1,702,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,EGEDEN,1,60,129.6
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,ELOCAN,1,40,86.4
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,CERDEM,0,0,0
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,MYRSPI,0,0,0
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_815,38.27583448,-121.700156,2018-12-11,1,216,CABCAR,0,0,0
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,EGEDEN,1,10,84.4
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,ELOCAN,1,10,84.4
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,CERDEM,1,10,84.4
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,POTCRI,0,0,0
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,MYRSPI,1,70,590.8
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,STUPEC,0,0,0
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,NAJGUA,0,0,0
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,POTNOD,0,0,0
DSRS,rake_handle,FI,DSRS_816,38.2759921,-121.697511,2018-12-11,1,844,CABCAR,0,0,0
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,EGEDEN,1,10,25.200000000000003
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,ELOCAN,0,0,0
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,CERDEM,1,60,151.2
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,POTCRI,0,0,0
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,MYRSPI,1,30,75.6
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,STUPEC,0,0,0
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,NAJGUA,0,0,0
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,POTNOD,0,0,0
DSRS,rake_handle,LH,DSRS_032,38.24555041,-121.6937884,2017-05-26,1,252,CABCAR,0,0,0
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,EGEDEN,1,90,205.20000000000002
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,ELOCAN,0,0,0
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,CERDEM,0,0,0
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,POTCRI,1,10,22.8
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,MYRSPI,0,0,0
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,STUPEC,0,0,0
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,NAJGUA,0,0,0
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,POTNOD,0,0,0
DSRS,rake_handle,LH,DSRS_033,38.2465287,-121.6913154,2017-05-26,1,228,CABCAR,0,0,0
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,EGEDEN,1,100,34
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,ELOCAN,0,0,0
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,CERDEM,0,0,0
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,POTCRI,0,0,0
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,MYRSPI,0,0,0
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,STUPEC,0,0,0
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,NAJGUA,0,0,0
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,POTNOD,0,0,0
DSRS,rake_handle,LH,DSRS_034,38.24689803,-121.6899908,2017-05-26,1,34,CABCAR,0,0,0
DSRS,rake_handle,LH,DSRS_035,38.24699389,-121.6891736,2017-05-26,1,1024,EGEDEN,1,90,921.6
DSRS,rake_handle,LH,DSRS_035,38.24699389,-121.6891736,2017-05-26,1,1024,ELOCAN,0,0,0
DSRS,rake_handle,LH,DSRS_035,38.24699389,-121.6891736,2017-05-26,1,1024,CERDEM,1,10,102.4
DSRS,rake_handle,LH,DSRS_035,38.24699389,-121.6891736,2017-05-26,1,1024,POTCRI,0,0,0
DSRS,rake_handle,LH,DSRS_035,38.24699389,-121.6891736,2017-05-26,1,1024,MYRSPI,0,0,0
DSRS,rake_handle,LH,DSRS_035,38.24699389,-121.6891736,2017-05-26,1,1024,STUPEC,0,0,0
