program,site,station,sample_id,latitude_wgs84,longitude_wgs84,sample_date,sav_incidence,species_code,survey_method,species_incidence,rake_coverage_ordinal
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,NITELL,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B91,FRK_B91_2017-10-10,38.05828049,-121.61939721,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,EGEDEN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,POTRIC,rake_weighted,1,3
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B92,FRK_B92_2017-10-10,38.05813615,-121.60716493,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,STUFIL,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,POTRIC,rake_weighted,1,4
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B93,FRK_B93_2017-10-10,38.05808776,-121.60308755,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,EGEDEN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,POTRIC,rake_weighted,1,2
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B94,FRK_B94_2017-10-10,38.05803923,-121.59901014,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,POTRIC,rake_weighted,1,4
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B95,FRK_B95_2017-10-10,38.05799055,-121.59493278,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,EGEDEN,rake_weighted,1,2
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B96,FRK_B96_2017-10-10,38.05794173,-121.5908554,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,EGEDEN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,POTRIC,rake_weighted,1,3
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B97,FRK_B97_2017-10-10,38.05789277,-121.58677803,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,EGEDEN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,CERDEM,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,POTRIC,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B98,FRK_B98_2017-10-10,38.0613092,-121.59557499,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,EGEDEN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,POTRIC,rake_weighted,1,3
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B99,FRK_B99_2017-10-10,38.0612604,-121.59149744,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,EGEDEN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,ELOCAN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,POTRIC,rake_weighted,1,3
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B100,FRK_B100_2017-10-10,38.06106865,-121.5881438,2017-10-10,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,CERDEM,rake_weighted,1,4
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,NAJGUA,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,ELOCAN,rake_weighted,1,2
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B1,FRK_B1_2018-10-02,38.02223479,-121.60784492,2018-10-02,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,CERDEM,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,NAJGUA,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,STUPEC,rake_weighted,1,2
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,ELOCAN,rake_weighted,1,2
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,NITELL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,POTPUS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,MYRSPI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,POTZOS,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B2,FRK_B2_2018-10-02,38.02218646,-121.6037695,2018-10-02,1,HETDUB,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,EGEDEN,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,POTCRI,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,CERDEM,rake_weighted,1,2
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,NAJGUA,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,STUFIL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,STUPEC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,ELOCAN,rake_weighted,1,1
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,POTRIC,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,POTFOL,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,POTNOD,rake_weighted,0,0
Franks_Tract_Management,franks_tract,B3,FRK_B3_2018-10-02,38.02549855,-121.60778314,2018-10-02,1,NITELL,rake_weighted,0,0
